agglosID,Agglomeration_Name,ISO3,x,y,Population_2015,ESA_LC_Open_green,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020
7615,Sabon Gari,NGA,7.826,8.862,10100,0.123400486,53.69060516,37.55274582,53.95591354,41.44054031,45.9176712,46.16204834,48.03790283,44.15998459,44.62288666,48.62408066,58.18159103,52.24327087,44.84912109,46.17858505,45.51439285,40.81874466,43.28807068,53.36489868,52.58494568,58.59252548,54.42733002,52.48955917,46.55800629
7616,Sabon Wuse,NGA,7.24,9.307,59825,0.10923662,79.93419647,53.94329834,75.01647186,65.16522217,65.31807709,63.25084686,63.71821213,60.73785782,60.91558456,70.02636719,74.48246765,64.99234009,63.50704193,68.30092621,69.57115936,63.09006882,61.9499321,74.69467926,71.93346405,71.06679535,65.62922668,63.82852936,72.35849762
7617,Sabongida Ora,NGA,5.932,6.9,43625,0.560599769,39.25424194,28.79488945,51.7782135,44.59046555,47.49934387,40.43166733,45.24738693,39.47698975,37.52513504,39.58481216,48.61874008,37.67990494,35.22409439,37.19757462,33.94737625,30.61453247,32.54673386,38.03466797,40.44599915,40.42922211,38.13716125,38.44897079,41.1842041
7619,Sabou,BFA,-2.225,12.057,11431,0.175468105,31.85924149,29.89009476,37.74131012,34.57757568,40.80960846,33.95342255,44.51442719,41.53335571,34.9058876,46.00638199,42.44543076,36.41772461,34.97882843,38.93841553,38.35797882,33.47920609,34.61911774,44.75209808,41.0561142,38.63455582,33.67832184,32.87844849,36.12775421
7620,Sabra,DZA,-1.513,34.836,20601.73505,0.218080428,11.55391407,13.57104778,12.77534962,13.72885799,13.03223991,14.85772896,15.07392406,14.40958691,14.85850906,13.98557377,14.25479698,13.65078545,14.80708122,13.88841534,13.82896233,12.89538479,12.26003647,13.5962553,13.26324654,13.17640686,12.29863071,12.3395319,13.16155243
7622,Sabuwa,NGA,7.122,11.177,17466,0.058173876,90.89202881,71.87490845,91.89817047,84.2828064,86.39717865,68.27516937,86.08929443,83.07294464,79.73703003,95.27623749,86.83638763,73.83673859,69.96530151,77.41213226,78.90492249,70.38837433,71.31076813,102.5680008,88.99530029,85.43621063,76.40885925,66.06213379,80.63903809
7623,Sabuwa,NGA,5.41,13.374,13280,0.134656842,56.71591187,49.59971237,64.477005,57.91743088,61.96465683,53.15127182,74.70300293,72.27082825,68.21208191,86.51831055,79.08042145,63.3322525,58.57289505,64.66313934,58.33162689,55.6345787,60.5516777,81.5699234,78.50678253,69.07981873,64.80487061,57.55758286,59.38393784
7624,Saclepea,LBR,-8.846,6.965,15880,0.7929953,19.78331947,18.84034729,19.76207733,21.19068146,21.85915947,20.47339439,22.46360397,22.21310616,20.98038864,24.02911186,25.33029747,24.40505219,20.38532257,23.27270699,20.88583946,20.13204575,19.07648277,25.64647293,22.15717316,20.92653465,19.29887009,19.35796547,20.36709785
7625,Sada,ZAF,26.812,-32.199,22207,0.254248265,9.203940392,11.93873215,10.98784828,14.11328316,14.11660099,15.16718578,13.69992638,15.7119112,15.40925789,15.69055843,14.66418839,15.75340557,17.27548409,14.81174088,14.49427605,14.89715004,13.90700817,13.92550087,14.02391052,15.40259838,15.01681995,15.18590832,15.41837311
7627,Sade,NGA,10.675,11.355,10043,0.029902628,66.05426788,53.34324646,71.73460388,63.86046982,82.74972534,71.01625824,83.8396225,90.6210022,74.37015533,87.92350769,90.09889221,70.97176361,64.3449173,68.8588028,74.98578644,66.2445755,74.73376465,101.2181473,87.7869873,86.08525085,79.12255859,69.70910645,74.81991577
7630,Safaga,EGY,33.941,26.751,46855,0.002055807,31.08740425,32.12417221,31.69327927,32.19057465,36.29189682,35.67728424,37.95100784,35.93433762,36.39333344,38.62783432,37.22415543,36.80059814,41.51460648,34.59912491,38.18134308,38.96841049,35.5749321,37.7465477,37.67520523,37.82604218,39.10048676,39.57517242,37.64757538
7631,Safana,NGA,7.414,12.411,11256,0.014385079,90.60829163,70.97055054,99.22503662,93.52267456,102.0543442,78.81490326,105.148407,98.25131226,95.4311142,118.2255325,108.1719818,87.791008,77.54219818,86.53361511,84.09905243,74.89904785,77.376091,122.6519318,104.0263367,91.23387909,87.07743073,72.6080246,83.25157166
7632,Safane,BFA,-3.228,12.129,10050,0.341140269,31.63635635,29.04170036,35.41049576,31.54716301,38.13280487,30.95484543,39.71807861,36.995327,32.1272049,41.83803558,39.36049652,34.99425125,34.60571671,37.49308777,37.25332642,31.27794456,32.29672623,40.55412292,37.03783035,34.27796173,29.95513535,29.34696007,31.1459713
7633,Safaniya,EGY,30.8,28.735,19017,0.008795952,46.80133057,45.84858704,51.50276947,48.35472107,46.55355453,49.80010986,48.20344543,42.9540863,46.35354996,47.15895081,46.46158218,50.65958786,52.8122673,47.16095352,49.80767059,52.70433807,49.80377197,52.80437088,53.50564194,53.65095901,52.95095444,53.90304184,45.80556488
7636,Safo,NGA,5.413,9.887,13891,0.076774957,54.24631882,45.77865982,58.11513519,51.07623291,57.05934906,51.20245743,53.838974,52.47286224,52.97927094,64.01898956,66.12273407,54.86416245,46.03957748,51.46711731,51.28777313,46.10829163,49.64402771,65.01877594,58.49895477,63.62763596,55.82763672,52.66041946,56.91246796
7640,Saft al-Inab,EGY,30.688,30.812,15589,0.032285879,34.40057755,34.32849884,36.77882385,36.62949371,35.21105957,40.00392532,38.28735733,34.51251602,39.08275223,37.07674408,36.71834183,40.61784744,44.0759697,37.55418396,40.80016708,40.77531815,39.67501831,40.09501648,38.91876221,39.79948807,40.22940826,40.51512146,34.62388611
7641,Saft al-Khimar al-Asliyya,EGY,30.687,28.034,33049,0.016704992,48.67749786,46.84245682,50.522892,46.37269592,46.46270752,48.31993866,46.3870163,42.42726517,45.47521591,47.37514877,46.29880524,50.3143959,53.64807129,47.21971893,49.4995079,51.52522278,47.25314713,51.60777283,52.25572205,51.27166367,49.84984589,51.42921066,43.2772522
7642,Saft al-Khimar al-Gharbiyya,EGY,30.656,28.072,18781,0.039956322,48.69599533,46.59578705,53.68506241,50.22673416,50.57059479,52.90464783,51.28630829,45.84238052,49.61622238,51.0976181,49.85367966,54.69339752,57.58268738,50.46880722,52.67958069,55.15028381,50.60757065,54.73900604,55.34706116,54.45575333,52.58110809,54.62784958,46.32310104
7643,Saft al-Khimar al-Sharqiyya,EGY,30.712,28.052,15727,0.022653041,48.90560913,47.29094315,53.22002411,48.87066269,48.49422836,50.28975296,48.05102158,43.89992142,46.94929886,48.50605392,47.91056824,52.38180542,55.30150986,49.18176651,51.63617325,53.94849396,49.5002327,53.5463829,53.84246826,53.08343124,51.2980957,53.09412766,45.0233345
7644,Saft al-Laban,EGY,30.732,28.181,28001,0.034115665,48.99931335,47.69665146,52.76536942,49.39516068,48.42957306,50.69914627,48.46393204,43.85757828,47.22286987,49.06238174,48.09765244,52.95079803,55.33355331,48.68811798,51.24876404,54.15629578,49.93328094,54.49620819,55.05367279,54.45722961,52.82302856,54.59120941,46.48897934
7646,Saft al-Sharqiyya,EGY,31.178,29.404,36397,0.024766801,45.67028046,44.91992569,50.1569519,48.73126221,45.52981949,50.00674438,47.91904449,41.991745,46.45415497,46.15584183,45.50310516,50.11105728,52.22283173,46.32821274,49.2858963,51.77391434,49.95633698,51.42883301,52.18706894,51.92657089,52.106884,52.5985527,44.76698303
7648,Saft Khalid,EGY,30.661,30.94,10032,0.031036074,32.95037842,33.03715515,35.81916809,35.206707,33.6742363,38.17821503,36.72045517,33.63312149,38.27509689,36.25583649,35.89654541,39.25770187,42.79821014,36.55264282,39.53756714,39.77843857,38.63972092,39.00465012,38.41431427,38.85640335,39.14347458,38.97843552,33.87843323
7649,Saft Rashin,EGY,30.917,28.972,28805,0.014046764,47.65644836,47.194664,53.27717209,50.282478330000004,46.95648193,50.68247986,48.33362579,43.25111771,46.95109558,47.63576126,46.52819061,51.24343872,53.07936096,47.61749268,50.4641037,53.61759186,50.70991516,53.42823029,54.2840271,54.15129471,53.5382576,54.36876678,45.76644897
7650,Saft Turab,EGY,31.108,30.904,69512,0.014865524,33.83830261,34.0303688,36.21063614,35.99528503,35.7057991,40.15031052,38.92472076,35.66506195,41.28671646,39.20668411,38.58474731,42.62466812,46.02640533,40.58925629,41.95080566,42.81625748,41.09702301,42.17062759,41.49150085,42.5468483,43.31787872,43.09719467,36.53578949
7651,Saft Zuriq,EGY,31.46,30.726,16536,0.015792806,34.6892662,35.91427994,38.40658569,39.04719543,36.77810287,41.67398071,40.05867767,37.47956467,41.46348953,40.43376923,39.36324692,43.70977783,46.6676445,41.56908798,42.71883011,44.78918839,42.34169388,43.97523117,42.362724300000004,43.04116821,43.54185104,44.04043579,37.82321548
7652,Safur,EGY,31.408,30.807,47372,0.005028576,34.4523735,35.32660675,37.93841934,38.31587601,36.98598099,41.51691818,40.18856812,37.61539078,41.62482834,40.53462982,39.68295288,43.90388489,46.97299194,42.1552887,43.27458572,45.06293869,42.27925873,43.67243576,42.1427536,43.18430328,43.8636322,44.03936386,38.03358459
7654,Sagin al-Kum,EGY,31.054,30.905,29216,0.005072609,34.15916061,34.20892334,36.6146965,36.26667404,36.07429886,40.49957275,39.39535522,36.2009697,42.09009552,39.42134476,38.44618225,42.52767563,45.90990829,40.79605484,42.39532852,43.03404999,41.48236847,42.27750778,41.75453568,42.36699677,42.91387939,43.01158905,36.31705093
7655,Sagure,ETH,39.154,7.753,22724,0.01800841,8.694181442,9.661067963,17.34108734,22.44689751,22.34921074,22.01608849,21.639621730000002,22.01741219,23.65029335,24.68790245,24.20793915,24.1314373,24.50941467,24.07565308,24.59855461,25.46257401,24.23179626,25.73615265,24.51628304,23.57948112,22.88461494,21.49277496,25.51609039
7656,Sahali,EGY,30.369,31.028,15358,0.012477241,31.30155754,30.61933899,34.12686157,31.74370766,31.5827179,36.08761215,33.65560532,30.34703445,34.98187637,32.74978638,32.41822052,35.59786987,39.73826981,32.9138031,35.83940887,36.00358582,35.01118088,35.66281891,35.07599258,35.60258865,36.42445755,36.1012001,31.46348
7658,Sahil al-Gawabir,EGY,30.886,30.636,17392,0.082989401,36.31040955,36.92318726,39.22239685,37.9961319,36.59883881,42.50172424,40.23849869,36.40908813,41.75954437,39.49666977,38.61964035,42.87265778,45.12260437,38.83927917,41.57096863,42.71989441,40.6408844,41.93109512,40.47054291,41.204422,42.49737549,42.85147858,35.49372482
7659,Sahil Silim,EGY,31.344,27.065,105454,0.270231336,46.43994522,45.46367264,48.41529465,46.25283813,47.08469772,46.87553406,45.31904602,42.15384293,42.70953369,44.56591797,42.91223526,46.52700424,51.03375244,44.90346527,46.78129578,49.48310471,46.17910385,50.50655365,50.80618668,49.30524063,49.20067596,49.96860504,45.20633698
7661,Sahouria,DZA,0.112,35.619,24474.63783,0.17446389,14.74381256,15.34760571,15.3462286,14.83275414,14.27877712,14.93617821,15.79519176,15.53995609,15.37468719,16.24857521,15.24185562,15.61081696,15.2593298,13.88153362,14.22194004,13.10125542,12.33864403,13.69536018,13.62270546,14.67823219,13.82871723,13.59160614,14.05145264
7663,Sahragt al-Sughra & Kafr al-Sayyid,EGY,31.277,30.805,38924,0.040655315,33.81498718,34.26488113,37.15382385,37.36763382,36.51804733,41.57665253,39.3493576,36.55758286,41.24181366,39.80878067,39.00457764,42.92709351,46.25758743,40.81335449,42.19370651,43.88748169,41.47835541,42.6321907,41.12615967,42.18597031,43.13009262,43.05213547,36.86521149
7664,Sahridj,DZA,6.274,36.717,10224.01267,0.791822222,11.37638378,13.9288063,13.66600418,14.01002884,14.16130733,14.68031597,14.98102665,14.95225143,14.26395607,15.00849342,13.77725029,13.38591766,12.70042419,12.47797394,13.71691799,11.69989491,13.44416523,12.98936462,13.62881565,12.22395515,11.99723816,12.50527668,12.95105457
7665,Saida,DZA,0.149,34.859,174901.8387,0.054534142,11.67802429,12.89343357,14.18646431,15.06273174,15.17743206,16.43352318,16.82585335,16.29084969,16.57074356,17.52230263,16.51036072,15.939785,16.86452675,15.3002615,15.69107723,14.42782497,14.27393627,14.33877277,15.86894131,14.56651306,15.30208397,14.39403915,14.46069813
7673,Saint-Louis,SEN,-16.49,16.024,222043,0.106058801,58.29699326,49.97172928,53.90708542,43.65817261,45.92825699,43.63370895,43.33623123,42.46807861,40.5823822,48.10065842,47.38092804,38.96226883,40.14207077,42.84915543,49.14019012,39.02258682,39.54761505,49.20627213,43.58366394,47.70763397,41.79358673,40.90444183,41.66815567
7676,Saioua,CIV,-6.277,6.488,27637,0.293437047,16.55082321,14.56697655,19.2485981,20.93961143,22.7498951,21.58164978,23.94300079,22.65020752,21.36987305,25.26007271,26.06644821,23.38243866,19.58487511,22.91863632,21.27716827,18.2110672,17.24521828,25.1921196,21.37597847,21.10581207,20.57916069,19.54295158,20.54632187
7677,Sakania,COD,28.56,-12.752,44000,0.143421175,17.78315735,15.65934753,20.81767654,28.72418594,26.96907616,26.06601906,24.2725544,26.63768387,24.51292419,27.83754349,26.84560204,27.0361557,28.37724304,24.93497086,26.57285118,24.83946419,25.36785507,27.1571331,24.80745316,23.15122032,23.01186752,25.40935135,22.91950226
7678,Sakaraha,MDG,44.532,-22.912,17833,0.548598443,7.028970718,6.898884773,7.513641834,9.544014931,7.906616688,9.306615829,8.082886696,9.45520401,8.819765091,10.55499554,8.594667435,8.173077583,9.656862259,8.533182144,8.529281616,9.549751282,8.023015976,8.952707291,8.365461349,7.985386372,7.798168659,8.222784996,7.186126709
7679,Sakassou,CIV,-5.285,7.448,13551,0.343361299,19.09306908,18.20282555,24.2962265,24.57898521,25.78045845,23.37825394,28.21849442,25.63789368,25.17004967,29.07053757,29.94670296,26.22187042,21.17102432,25.83323097,23.70377922,20.55923271,19.14535713,26.48398781,23.85622215,23.50028992,22.78887558,21.51911545,21.72198486
7682,Sakété I,BEN,2.654,6.733,39855,0.278143402,34.43180084,24.30311775,35.4210434,31.61124992,31.29095078,32.52005386,35.57105255,32.57984543,31.30103111,34.99850464,41.70660782,30.41910172,28.534729,31.53873253,31.75789642,24.89590263,25.21245766,33.05093002,33.27225876,34.1643486,29.69651413,26.44114685,33.9913063
7683,Saki,NGA,3.406,8.679,257880,0.240159969,63.59155655,48.57323456,59.55315781,50.59545898,48.37524796,46.13772583,54.37545395,47.01470947,44.04595566,55.81710434,57.67539978,46.59304428,43.35278702,47.20014191,45.86003113,40.72362518,40.94846344,55.93735504,53.97335815,51.1055069,46.58239746,42.6745224,47.86592865
7684,Sakpenwa,NGA,7.311,4.733,23320,0.576885744,43.80934906,31.71656609,49.82624054,43.41559601,43.98574448,40.18389511,42.344306949999996,39.79737091,36.50670624,38.54343033,49.39112091,38.21380997,41.73741913,40.41739655,39.74835205,37.56198883,37.59740067,45.29380417,43.58876801,40.61830139,39.32803345,40.17896652,43.33935165
7686,Sakwaya,NGA,9.251,11.687,12484,0.025231031,86.71914673,68.09512329,97.0210495,93.21342468,110.4764557,88.14211273,110.8796539,108.4117889,101.5691528,121.4191742,118.2362595,98.04372406,86.89501953,93.92314911,97.16671753,81.31212616,89.19680023,129.6292267,110.8189697,106.3830872,99.21365356,87.47126007,100.2367401
7687,Salaga,GHA,-0.519,8.547,32742,0.376712784,36.40052032,34.41149902,48.33856583,38.60189056,38.77931976,37.02989197,42.41836929,38.03818512,34.6256218,44.92995834,46.55534744,37.44487,29.94002342,35.25307083,31.30566978,28.80699348,28.7132225,38.83452606,35.16688919,37.93431473,31.33177757,30.68749809,30.10141563
7688,Salah al-Din,EGY,30.721,30.591,15192,0.043020265,39.18566895,39.90087509,40.28963852,38.78807449,36.1620636,42.43405533,39.00410843,34.10070419,38.42843628,36.13000488,35.65748596,39.73035812,42.3181572,36.10033035,38.02742004,40.46456909,38.1501236,39.262146,38.046978,37.94917297,39.34038544,40.03759003,32.30667496
7689,Salah Bey,DZA,5.288,35.855,22373.93072,0.004297623,11.85660934,14.12640858,16.38102341,17.7815361,17.41842461,17.13201141,16.63800049,16.41075516,17.50844002,19.49900436,18.45560265,18.16173363,18.20395088,16.60147476,17.05775261,16.00158119,17.76902962,16.34627914,17.43727493,17.02374077,16.23963165,17.64777184,16.62859535
7690,Salah Bouchaour,DZA,6.854,36.7,18187.76074,0.241876663,14.76747513,18.11559486,15.65197659,16.34144211,15.59479141,15.95265484,15.6729784,16.18734741,15.0746479,16.88077354,15.61807632,15.36673832,14.24510288,13.83731174,14.73279667,13.07295513,14.81903839,14.56914997,15.17679405,13.3892231,13.58654022,13.94255257,13.33563232
7691,Salah Deradji,DZA,6.678,36.225,11405.25524,0.02663425,12.800001140000001,14.617733,16.38613701,18.04561043,17.55917549,16.87727928,17.35917473,17.63144684,17.16298485,18.79889488,17.11296844,18.11296844,17.24902916,15.3853302,15.94026375,15.32225037,17.15464973,16.04209137,17.56486702,15.64601326,15.36381912,16.33207512,16.61413765
7694,Salam,EGY,31.101,27.242,45543,0.102685018,46.74824524,45.23118973,49.60617828,47.3420105,47.52309799,48.04959869,46.15518188,43.16259384,43.89011383,45.10925674,43.90512466,46.82603455,50.94095612,44.37042236,46.45832825,49.23752213,45.95165253,50.66474152,51.07784653,49.6164093,49.31918335,50.18788147,44.8441658
7697,Salamun al-Ghubar,EGY,30.82,30.99,11990,0.047603439,32.31226349,32.33961487,35.35330582,34.95794678,33.73088455,37.69031143,36.68574524,34.18300629,38.60200119,36.67859268,36.28344345,39.11152267,43.09622192,36.69161987,39.14818573,39.58512878,38.37651825,38.97827911,38.0618782,38.94761276,39.61586761,39.46202469,33.94379425
7700,Salaqus,EGY,30.832,28.732,18070,0.032874203,46.68225861,45.79999924,51.65584183,48.77229691,46.79136276,49.91764069,48.49273682,43.29553223,46.35202408,47.06051636,46.39608383,50.66078568,52.7960434,47.13689423,49.83552551,52.58362961,49.62366104,52.80611038,53.48708725,53.59292221,52.91782761,53.78234482,45.96797562
7701,Salima,MWI,34.453,-13.778,73778,0.383600092,16.21375847,14.77787495,15.06180859,23.51631546,21.84289742,21.31917191,20.87115288,20.90487671,19.36804199,23.85616684,21.84926224,20.02226067,21.69184494,20.44921684,20.3548069,21.22794342,19.99634171,20.19585419,18.19433784,17.54714584,19.35821533,20.65748024,16.85605812
7702,Salka,NGA,4.973,10.317,31881,0.101586828,48.76235962,39.23180389,50.92730713,47.16396332,54.50646591,48.60939407,53.87192154,51.44088364,52.01540375,63.53198242,65.68639374,52.77205276,45.0627861,50.25721741,50.57086563,45.42457581,48.94612122,64.11993408,58.26301575,63.30406952,54.771698,50.04075623,57.31232071
7703,Salmant,EGY,31.423,30.37,13497,0.016185077,36.72695541,38.45391083,41.5769043,42.13816833,39.54994965,45.04994965,42.37304688,39.7878685,43.14527893,42.18448257,41.39522934,45.36605072,48.4921875,42.10736084,44.97633362,46.53374481,44.10679245,45.83771515,44.5033989,45.57726288,45.70035934,47.07726288,39.79732132
7706,Samaha,EGY,31.277,30.885,21189,0.039929205,33.21413422,32.95833588,35.65336227,35.91483307,35.69061661,39.79251862,38.26812744,34.94674683,39.69381332,38.26884079,37.55807495,41.06900024,44.4860878,38.5603714,39.89982224,41.3867836,39.43468857,40.55569839,39.81998062,40.4213829,41.42134094,41.04802704,35.43130493
7708,Samalut,EGY,30.709,28.313,138287,0.008363229,47.88461685,46.0496254,52.24795532,49.01395416,48.29188538,50.52394485,48.48866653,43.49996567,46.57541656,48.00953674,47.28492355,51.33540726,54.0900116,47.93087387,50.53277206,53.47624207,50.09833145,54.39738464,55.32088852,55.09930801,53.47117996,55.2911644,47.00653839
7709,Samamiya,NGA,9.652,11.347,20077,0.033078504,82.60773468,64.13344574,89.18182373,85.44589996,102.6500168,84.09680176,102.2532883,104.1579437,93.68875122,110.8089752,109.9176788,90.54943848,79.19944,86.87416077,91.66833496,76.91264343,85.34163666,119.1893463,103.2301941,99.63269043,91.99422455,80.972229,91.8640976
